200		1.30954028100159220511538604352723085791924201350015982511164421896406245996976052171198070892554794018157444529206736453722866444673898660124003743638069765407578617656257663672579981834171519281868830717286906664055869341525911879307538635094605438972072339179613809919355864976784100254765479641503585722370919291420078014017982258721126880061488419297324795495623080667372233552594951845626653936951318018192805427821803659108794646838773818753773110170693806013996528230850406145168760675460162136436280780791550350763573041074092725552528566358129259603697539735477687061411802361779650187324650368913284368384085e-127)		8.41717693007775273777836800462473215146453134636658031937803224713916728667006115194011635481749502523712323420339557363265943294393190990470632996669098934262718658231689570578740372445016485202326799395086038631612217805722543575940946637572028961986607186359317668973591967474080952246089723125579858692732561482627860179143746705722288930161461083968068669962304354583365005549486110029171461212471313065939101585101773175547874713505944745876900754294677932471933511661094482195838245408634113960782254220225568323293827842857436829564427431797735628950917874182685643003013704473896553713713990447926721640917259e-54		1.04612135400548732368845633838913589538861162319299622465487891755627853817188934105238660229417612786376811423917699142541875733801759137014024410155350525565245711272404814003788398960863504208260726886918239823266536120747158546205209096231144731747016606658600660846629011665307133464267260390784275439594734566595458968700792008110626708107920433053146518500433602184790457139863319112352835923752839832040575318302152225173423376995567041039550423839742676068845345291115701996569643521906186401135759195987475658075919283307759452896672148119038799308393762422621532003858794926314198063294344620831129658082785e+03)		8.4171769300777527377783680046247321514645313463665803193780322471391672866700611519401163548174950252371232342033955736326594329439319099047063299666909893426271865823168957057874037244501648520232679939508603863161221780572254357594094663757202896198660718635931766897359196747408095224608972312557985869273256148262786017914374670572228893016146108396806866996230435458336500554948611002917146121247131306593910158510177317554787440601440229025210981861170179595003485642411871002727653114675960101705474531472619845893267515530565142817994711672001033459725035782648177139536660027855460302938479909642131942384208e-54
400		1.3095402810015922051153860435272308579192420135001598048804189294390546168319921033306662842863306985035960732215928610588091906168055536474453980238817620224386245987629797635799318198254411091974616610492085334115935513663282802676815430034458659487567630104536671844599737066555624491165110392823596516745101472749075876406505986215333342469446291576887488654992025743392512193068503003871838117787492079631440433450541702047465238979294169559343662704213312913498039309370207803953205580331940346605208806789500382291573051444527154719834215035092911655346941306136409187064881640588250755973153518543950769738702e-127)		1.88168521679228101838901284396658538902539567117145908346944707644191158519813705945088430590081252008188908456638756155155617364340494124849200564355463470665601858622541181768672787515558899926499992030274698768530813557945949537721844878255194462577027886470593582763138056552197095046383680970798700978252616406039960653579350631386329469544743645417643252787557232775036455958701365724834489037850841275824744024858972809693687125846997952978033978337608012447976734935757761396676398516261649629503889634783263008448295441242213695866239915060298879147450378722390924979042703966405543583050530723421028484404119e-92		1.0461213540054873236884563383891358953886116231929962246548981566778088846654064049602823370959831708699837834150879591513105119584068564389460000745466596407454953650044460352010213289808347027813162391505678062480868531887198775672793440064489653129180020203032425466942675450728035737272685731531557132119381837231094722750135094162957608334755850830410733195983373691967411043967231138763901921065603436033563409243462384007907472065754258714409955122892436894219326836731968315677513322094513439603636002911654632079670529205810548533413965669470233216064480947523057318128178713750688107135886290602860893805585e+03)		1.88168521679228101838901284396658538902539567117145908346944707644191158519813705945088430590081252008188908456638756155155617364340494124849200564355463470665601858622541181768672787515558899926499992030274698768530813557945949537721844878255194462577027886470593582763138056552197095046383680970798700978252616406039960653579350631386329469544743645417643252787557232775036455958701365724834406065469372201593536428439181017692572098353650920823198261233895253482047243126032938049999178247005301493941093555025896551660372092535035850872070605341693760002510935022747289361832620586385346994725646723350360430233623e-92
600		1.30954028100159220511538604352723085791924201350015980488041892943905461683199210333066628436724940820481323572454800861071930326082657420706148334427615494542420227433493509213049165202055979913405748975177545750440654903429366591958529165722671293267968947778533692283877967314667746485278145675395686156808573221885525673456394267370296062900043565059541261928665919939208357903784618597698330919809404769361901180931536795152680054412905689617273411743359989686099639807935014916431196567298100237185530425181321314388220233935871244028467468036676032883810656580172667210624608225197510951383241370528370411109463e-127)		1.36808031325272964041642705084782949887945497124628884208489691139483403890311109433537700317686429789729529403566852644859039480199337244268486220385018046463362832429442029739920351161687389160485671999741246225172005594451272756622547503070105057014790948315422841877789711801939273358133267514608542310599074990384690982895711357468899770977792143623292214094292860316254182555675324118106562992001333181655219436437009349370182042704490521590454058095832253565618255019871259134725584551972998577864396502228479709786710301075410891391783280658518324720633621850051435300023328303457549597150363330935204708106223e-115		1.04612135400548732368845633838913589538861162319299622465489815667780888466540640496028233709598316905883007139007936081659596332696822903233785980203728581135155928013279754279581038495154733788837596021471435634175658760225035354043634832165577915376347903963781374238722722444594011226957173131782995653571003897806137576896400682435641575670952565718776032394772788300370145340514990253324551938928873799540276720360811943067992958653416238866530735927150098135296800081931461082076433151140957385169628760091972750633461271705565337362604820051347294223501852257573098153611200169444875530204366927297183050699281e+03)		1.36808031325272964041642705084782949887945497124628884208489691139483403890311109433537700317686429789729529403566852644859039480199337244268486220385018046463362832429442029739920351161687389160485671999741246225172005594451272756622547503070105057014790948315422841877789711801939273358133267514608542310599074990384690982895711357468899770977792143623292214094292860298566096119420195462567865176572743533507302065905282038170023948563349662836160629243350909043584152016687809066434890020867040434196646312942229054991912692112613086630691752210627619473794663681820217105995747677316932561705631734338052146895363e-115
800		1.30954028100159220511538604352723085791924201350015980488041892943905461683199210333066628436724940820481323572454792452889806417022114607161233858509550497871063797238277279879939574699535948451083297119675804529510445163793101317028184031130955790701012316501059652635141910641758929820318771117824430323024629886301514743007098596033532973207569481566319890466102308830447792727397343745509592746269813305691340584965759655699664200148433045720381839023940174243192149132976635804457776164774836258133624614621570956897077914520241653697452708181878890828224009941241793778567881761411191768856597539964066251608192e-127)		4.20659075642817617411219856524298024469574311989338825768532002482026429499094314486118280156817333905962069088646386599705761079193565357145880706806419097639737500990636293521942607624990163389743174936833491954677673725817169614831659416753684651070193203809451371268169242132545075395949504136702059618536507086513804343039851958940107527893780069899468991992229439308320059577844904920957595195888049354725709990807583915392740163787789386375350079828816604887845108843892500210188349431027249873755756696085432453170660414405238241153249942879322523089816482980169112058616371348416222194388580542890272282505575e-132		1.04612135400548732368845633838913589538861162319299622465489815667780888466540640496028233709598316905883007139007936081659449518637276572993890633711215179377593407128703494924498278399248588628276340939952081036513407792829292655476155684126689801855943205094646885702071375341323497885738705437254264402987008519016320738935108181244691549813458246770810911523238743059719859104153584840500620981881745872895853564298859153969869784028442306601393776951315180671535062008958192962705291477348017832286056310295968757551895911550643681205211393404326552521746276646942426138245795750883554651382125302865592879044898e+03)		4.20659075642817617411219856524298024469574311989338825768532002482026429499094314486118280156817333905962069088646386599705761079193565357145880706806419097639737500990636293521942607624990163389743174936833491954677673725817169614831659416753684651070193203809451371268169242132545075395949504136702059618536507086513804343039851958940107527893780069896525087567852572666952929866080801544135960010204489360524405409912199158946601772159272197092879707441245112054507942722505581758305166991283315152947572255946492592372012567818955700986749549303296271014437150796090265351679697941873853070984731420540467810769514e-132
1000		1.30954028100159220511538604352723085791924201350015980488041892943905461683199210333066628436724940820481323572454792452889806417023278049345873486318647471312583358529397946228026541547340364509699289677016215188200919353398175358919334569369318966376936981181950790394979386625671623018363412086454475518502283543330585035339184208370734744285808310838648288784728915838051419614695248238946797515155827598629221183898222612913916447907929007678697548998558076966997496155919719799293761923672201869885281346861644647196288769175628306901665854647968557915660547216004163997112504563810873706846874749875563414268704e-127)		6.10829191925428096115039417198027500582579577404090129091163842113578233990095644830622904448128758380613579884852779247649274010662532237062712167769958631085148210057186759110647280003118538887478432637352089428407617420648889252003919674363549383013944806521855850060929442457606152721508615136785751838225118481247124601846175873198872839620963289716606949796399680499950795803889402026703640645642541206951123970068340147706069714619779449515241639676430885833655334856059713172800406624433912559116087709913388470318912784383664013417060987054675498591126448438260559272558425505050986379895731384252099539292634e-145		1.04612135400548732368845633838913589538861162319299622465489815667780888466540640496028233709598316905883007139007936081659449518637276572994737738564698276612728021340500949465542017772934371448792160183716482385009151841147470164603776643499070728199840656128428846359984357232843331930233641996994402867351987673244367018291682627294167265743210773186920668724802273643406549850960689842988868816177266327030433470929147539172467964134608067613956156218991303897971387222783586069393955267764478806724132325108267803104263550741437261106115748203973624412282738194635860975066441629633265297511687755847712265919297e+03)		6.1082919192542809611503941719802750058257957740409012909116384211357823399009564483062290444812875838061357988485277924764927401066253223706271216776995863108514821005718675911064728000311853888747843263735208942840761742064888925200391967436354938301394480652185585006092944245760615272150861513678575183822511848124712460184617587319887279626408387439549801652345221467014018731833724240977841335627664886936343547965232563684865828502189369425815574570111996741473750278710510503671131764399741610646187131903024881329741571408069572625764795628357483132996614095215541735253609680750100604402029467420572094984789e-145
1200		1.30954028100159220511538604352723085791924201350015980488041892943905461683199210333066628436724940820481323572454792452889806417023278049345873151341785530234618335041024552251240392551314444203794132299578452098570353916956466341076807059881388119633399439708791872499255281826158637695343452069588191783984694660160968607537994207669323681092090685020504586255025692618383090152453600197998872485456564824848236602005701781142263770777976109401088047010923217860318782547668190875563658875979290445900256463187857543378712498023223761874134049839407741391434436742471049939389968365101564316853537841154965949495003e-127)		1.92257597945797740645605165205760893307048983458432471614782674182135066346154529437662318138690302918660248934553772402879897634123178371675734090442337877409551519306217601977454603007683677579020719431387634658677903409556225040319042298500799239017688548352806703268722536361922599580134127318062012012996852138602176204556706913500166589307146764157891481584078780532224911851612546383006495463901935201772579227796611207406914310134796357386073070582209124938391283778735683757791471375527312281608153287999158855857523542957680669758653602865928551924679637475349710365443929636705724348619321516779590968742996e-155		1.04612135400548732368845633838913589538861162319299622465489815667780888466540640496028233709598316905883007139007936081659449518637276572994737738564698307860031233073099934437304844279090426151290151222890407983145292242144425601016763483473127242964658482009043836831355520362212931151444580449295371784388990975673393589589317158762796246657761094067420727417106152881503346518412577307891421141024480639327970619355904904830457229665201498647179609614125700230448191810070188231549208145350992467326769835772077762160756635054644240967274459484681223555921306933871489776502994193207853755095713458477823831829488e+03)		1.92257597945797740645605165205760893307048983458432471614782674182135066346154529437662318138690302918660248934553772402879897634123178371675734090442337877409551519306217601977454603007683677579020719431387634658677903409556225040319042298500799239017688548352806703268722536361922599580134127318062012012996852138602176204556706287300401970023563058354494736097253028069928844183390082967463658850572138454681803761568742948788433729417305076035471711007791966494118745279403024564041873832914597282647986319571977084601645662722900283287498387929160106321711665308502579499196736824629643938091066369471098617023664e-155
1400		1.30954028100159220511538604352723085791924201350015980488041892943905461683199210333066628436724940820481323572454792452889806417023278049345873151341785521876406142504037416152113630837785077698552278811657720034044732794919933815744111695727883147492571194439918688421902484198358947310790136336189472514872249293870786831794124191696686298853481838965257227489557694588575330386820570858482929343057576980409204714971651730430708176166075429884082678382269680679557215820847186934479437917578002090510939849060099529735400724281177504941757081517846760269393728550806820969234097390795898710674193800487043820709674e-127)		2.50203440780731789665836292828263875149469294730697439052355171127069960437265826624201087394636062678652372143864337868728405032245203005570362872383343619479137573784932447008395619822139627608538065160757176794673926212181195974774627415296750150748087363237155901405981133933225373133256589762611181803227831690063709915155500637349208915500874205759531768855264405199002027978625991139804744028092074518777784285560442399376073025896054384933033231296638009891694335356357203257181444906508209051842336951166752028991195846454203362832152242259262839729498165622097051522166520699585212598603410022887092572781279e-164		1.04612135400548732368845633838913589538861162319299622465489815667780888466540640496028233709598316905883007139007936081659449518637276572994737738564698307860031232725902779674523392831628655895965427803264831530719875544209996953574739378018382983279571706951439715264862479559782276637435415916438246443349987762970823654848427192830193028561013564487105570611062225051227412477821277881206947288712715565724183436367082077001034993949291364337840495816637184173461848208616311062990987688790800423615441969379548587695655991303318243986803750438796563904440473899761809000947849515999562355922722577654476521719145e+03)		2.50203440780731789665836292828263875149469294730697439052355171127069960437265826624201087394636062678652372143864337868728405032245203005570362872383343619479137573784932447008395619822139627608538065160757176794673926212181195974774627415296750150748087363237155901405981133933225373133256589762611181803227831690063709042829137904182319797676445734478456435488404488277015760044259903380643689691743576723897147076022591306203433978113336676243262745848090817588820061645142772558538969222673421468221619400297113130847123167139729522892610139995916087475709978604006674182779620142987655870984958122120463863006807e-164
1600		1.30954028100159220511538604352723085791924201350015980488041892943905461683199210333066628436724940820481323572454792452889806417023278049345873151341785521876406141771949844480512077014975778475990780699404526499616188468064545596393589302025206617840788852880149069570951679529991416742212518008966637996487488511570548149898197303020688640448348089692850572444763788385171156312043719307206039554109159779577260894093081534396275092249788439235094055216486147510827340932953256356771241960367113678815503182772785230352472402481403521657223258653299668278812523028914570708488727210850446340687825943622952158477555e-127)		4.98633463954105056852576208161295092324725182078522276550825931442267642391458399381102339662233362813293143052386684604074123345022199527843500462416097313281632980462100484419150934335424593850441353807371442128578914404003100962692019101877890596745113794670233337866857937220412401329619886543563977107430455110422020711044298288346121595219153518758299525319232467271118722295719567078750630058711654477960781256245864895666273160555358716412942456199236067748759406195014790134827256638443541120613076423524383963739248605784856856846423161228193579802138000011881263711688944758625569109768617957549257284397123e-172		1.04612135400548732368845633838913589538861162319299622465489815667780888466540640496028233709598316905883007139007936081659449518637276572994737738564698307860031232725902779279018298702674183628522868845951493495080255413662972903097467322173761606126561576429239022060527518849231775483186093285624509112553675299735729372923709490652941976881436522926271809044999085962358841934137509678219789877468946199041260526018504959031820756497090214405499109358422926892627636416263529304391020910546117027679493911512684857549265963218219859898955803210204073474744275244223128209679302395840357905192165715478591216751102e+03)		4.98633463954105056852576208161295092324725182078522276550825931442267642391458399381102339662233362813293143052386684604074123345022199527843500462416097313281632980462100484419150934335424593850441353807371442128578914404003100962692019101877890596745113794670233337866857937220412401329619886543563977107430455002111904914054236971159885957282067552029426167828421512563321838882660541405296117160751086375639982637069222135374199522983145967431812333520116363082999218695067172764974161580132662153050054687689352644391129520188989700931475473194677149737201478182249170103688113846454294076468893119278807074221661e-172
1800		1.30954028100159220511538604352723085791924201350015980488041892943905461683199210333066628436724940820481323572454792452889806417023278049345873151341785521876406141771949991658800096417196779248473164018556872050722565470377054409855389956422049943477577379991565809932175783455684348697606623288463263982692818887981990079728267098641285375482854781261916741206837249647854290031520302117578320013633609359388958395422905521962931453931608156242874935505678782346891718382821208569278924500104154395078179684441168990852851860510868038076960910771371852224358686143555208201903662140006533042211949537778844135976175e-127)		8.00502888658496138967799678344809258748164992932088276230221002647242223409824118834827623269826494264226471683708617587124226871961286319534962628149439080652569616293465068851871393005619010891072003871736356952002428566669657554727546863878431571017362082517700654285216444626718486922485114511384499141522894495962963260984615098526443069987641283074317013406674936091430405835120050239781604884116471137690489745669416676743785731431487565628300775093451543931820087522622987263913232952001150513746187573763966700360837326549066769741560135575116901885771359205792858748380176652335567054546902678580102423180594e-179		1.04612135400548732368845633838913589538861162319299622465489815667780888466540640496028233709598316905883007139007936081659449518637276572994737738564698307860031232725902779279018294924227083592105978081534639383360404888933298539399836418898855585346180197825544729492290491871448646097625010795371414207254876358497406069019134633162900974125327076206954482873867606303099035366349473945483871684905873305978646460727070661383515385165516809219882891822034232445369138120130648076787815941174712949254707354042649391419622772138709113194225872443343283780968451634669573676840437821165649849839904754067049473058465e+03)		8.00502888658496138967799678344809258748164992932088276230221002647242223409824118834827623269826494264226471683708617587124226871961286319534962628149439080652569616293465068851871393005619010891072003871736356952002428566669657554727546863878431571017362082517700654285216444626718486922485114511384499140170924146979912270914091141187613474114470717701019501823907168521373930165597826176290930467630086580450533138484946185577834705407020858620803709323281367590322466643930399410833195285149104537671090438960599126843536457713030612327641592960020963082787322745916841384509898663659719996608767500981999540533207e-179
2000		1.30954028100159220511538604352723085791924201350015980488041892943905461683199210333066628436724940820481323572454792452889806417023278049345873151341785521876406141771949991658838417787328218625269021816706057571110516031303528408108555197497055921966573327939214837268873551546299186983862434792685056269333400215216461535445568332002001164518842894829642606312957976762507655653334326422715640872670942475189593876840840060645521511252149021905271966179320005334906201399491302450018425618753279036226431863505958941154626290085525590365380716938800393249382131073807811160965069876141781172293175526170990368741057e-127)		6.67131666125723605671316866771088720914980015959570850607853150486187993434461319781202092434322668970609375173760423179250609922767488275077146482566215452911360319445979816179185045635954169597900683027701136624728115013515290909034212367793717017160324341509301400568634260538372576565400253135805934317941527590440912023453421313660052788369749253636337462152940816707647896528999850094157635160085538523758715654154923297956588849990548734411481927221637937594143113422896818366722533611081267877493789269192619774196507723271706983786720129249638889021596623794215055548201254661286224735037138660840360480571422e-185		1.04612135400548732368845633838913589538861162319299622465489815667780888466540640496028233709598316905883007139007936081659449518637276572994737738564698307860031232725902779279018294924226852073011340412196394225827138629380239926925927786444845531302745117630555482146145687012495387916484400752854655059898017627150696803984635475010111801281067636358678776443316911512372133818494356331701978622052706076606223245904439718954141459094560715858317615687162028490471987623774189746108397424475243665435169958641858492381887550340719124892568266366233252856972430227345180636168680166617295388142813224137149753586905e+03)		6.67131666125723605671316866771088720914980015959570850607853150486187993434461319781202092434322668970609375173760423179250609922767488275077146482566215452911360319445979816179185045635954169597900683027701136624728115013515290909034212367793717017160324341509301400568634260538372576565400253135804269736948993226351427115577216423466033805923872474867153249505837998687827459594143838313980228162939559773727298124405212017912557477725883785726119895993357624611360691638219483732204013539561700234870843271750665268878913684055195599692079618360905401335971245661206417543038327578002041541087314723344650294929687e-185
